time,ref_x,ref_y,ref_z,pos_x,pos_y,pos_z,roll,pitch,yaw,u1,u2,u3,u4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
0.01,0.0,0.0,0.02,2.4330970474881353e-15,1.6510170200099155e-15,1.5989047436266138e-06,7.19724679588961e-14,-9.681790607768109e-14,-1.0649020170882996e-12,5.217143301981461,-5.217143301979763,5.21714330198418,-5.217143302000936
0.02,0.0,0.0,0.04,4.697117117038945e-15,3.136508628405411e-15,3.51222539921037e-06,1.4050829283653774e-13,-1.8626568564223894e-13,-2.4200709257956144e-12,7.239050296168544,-7.239050296172043,7.2390502961726915,-7.239050296203412
0.03,0.0,0.0,0.06,6.024694091996915e-15,3.866776359487493e-15,5.5671970023270095e-06,1.7745866336043583e-13,-2.416512839072997e-13,-3.726741063594349e-12,8.086301860201191,-8.086301860215253,8.086301860205946,-8.08630186024458
0.04,0.0,0.0,0.08,6.5595544601118556e-15,3.576471280013568e-15,7.67189295478111e-06,1.707449501789913e-13,-2.5494818780302917e-13,-4.593694177138236e-12,8.502201498429693,-8.502201498455856,8.502201498434868,-8.50220149847366
0.05,0.0,0.0,0.1,6.1106012235711584e-15,3.201185594171202e-15,9.799032519681088e-06,1.6599837069803533e-13,-2.4822139348037797e-13,-6.3722739700332325e-12,8.760180016371319,-8.760180016412313,8.760180016374566,-8.760180016423675
0.06,0.0,0.0,0.12,5.340053528605136e-15,2.4711316935647106e-15,1.1941814637872601e-05,1.4720723216794354e-13,-2.2385780985936601e-13,-7.80211315745742e-12,8.960822488171535,-8.960822488225318,8.960822488173108,-8.960822488229647
0.07,0.0,0.0,0.14,4.210688040248908e-15,1.9585595332433678e-15,1.4099038828942935e-05,1.3356477202993896e-13,-1.8645022159076163e-13,-1.024704344015271e-11,9.141130861449142,-9.14113086152106,9.141130861448138,-9.14113086152111
0.08,0.0,0.0,0.16,3.2223722575510377e-15,1.348360810112891e-15,1.6270856489938446e-05,1.2093229498182226e-13,-1.6017396424478635e-13,-1.2352315153402858e-11,9.314717105283313,-9.31471710537058,9.314717105281193,-9.314717105368588
0.09,0.0,0.0,0.18,2.5808748861569777e-15,3.638969065790023e-16,1.845773813671254e-05,1.0538393383834961e-13,-1.6061305234706602e-13,-1.3383115356343231e-11,9.486587520831922,-9.486587520926784,9.486587520833654,-9.486587520928028
0.1,0.0,0.0,0.2,1.9414170119109884e-15,-6.434441995847547e-16,2.066024991641103e-05,8.407554736641658e-14,-1.665838123093825e-13,-1.6252423778004213e-11,9.65859453494847,-9.658594535064939,9.65859453495349,-9.65859453506683
0.11,0.0,0.0,0.22000000000000003,7.253897553287693e-16,-1.5248428520925634e-15,2.2878979858293005e-05,6.436306116253657e-14,-1.54894937497178e-13,-1.9323142045279487e-11,9.831401506838676,-9.831401506977471,9.831401506843182,-9.831401506977615
