time,ref_x,ref_y,ref_z,pos_x,pos_y,pos_z,roll,pitch,yaw,u1,u2,u3,u4
0.77,0.0,0.0,1.54,-4.1601348690244417e-14,-1.1022914837654476e-14,0.43383842107764026,-2.8425493389975424e-13,-6.388687620435851e-14,-2.992667920630029e-10,15.840264935801908,-15.840264938553892,15.840264935876176,-15.840264938520434
0.78,0.0,0.0,1.56,-4.0708860376245506e-14,-1.8433457600551287e-14,0.45035920243287664,-4.562718615305494e-13,-9.550558583248497e-14,-3.1341876621834876e-10,15.810171347701393,-15.810171350660864,15.810171347794132,-15.810171350614285
0.79,0.0,0.0,1.58,-4.042622541566202e-14,-2.405324998087943e-14,0.46712461508089914,-5.378745742938738e-13,-9.733310489034705e-14,-3.3037490104235053e-10,15.780155468537993,-15.780155471693742,15.780155468631545,-15.780155471641761
0.8,0.0,0.0,1.6,-4.069829736208754e-14,-2.7906556959330544e-14,0.4841299964268984,-5.293429062402212e-13,-7.135629502433553e-14,-3.502416571061645e-10,15.750240669519856,-15.75024067286444,15.750240669596693,-15.750240672815488
0.81,0.0,0.0,1.6200000000000003,-4.084957560858992e-14,-3.251140363453552e-14,0.5013706977162321,-5.02806275758664e-13,-4.113244240539643e-14,-3.748411570983085e-10,15.720448076734309,-15.720448080311451,15.72044807678592,-15.720448080270748
0.8200000000000001,0.0,0.0,1.6400000000000001,-4.1284538079274525e-14,-3.556907681352651e-14,0.5188421325942667,-4.040904870376899e-13,4.7754650719379255e-15,-4.015487987863189e-10,15.690798091052258,-15.69079809486305,15.690798091067228,-15.690798094838655
0.8300000000000001,0.0,0.0,1.6600000000000001,-4.18774978128933e-14,-3.683889970136899e-14,0.5365397431215152,-2.405030121045979e-13,5.893571647029781e-14,-4.2895990916814235e-10,15.661309363904742,-15.661309367946263,15.66130936387703,-15.661309367945538
0.84,0.0,0.0,1.6800000000000002,-4.244526604482817e-14,-3.6415159848776947e-14,0.554459004132755,-3.06796024145343e-14,1.1230591565851222e-13,-4.5583970453934826e-10,15.631999043211904,-15.631999047479178,15.631999043142468,-15.631999047507147
0.85,0.0,0.0,1.7,-4.300311126474973e-14,-3.554468943593031e-14,0.5725953551781173,1.9625582090029286e-13,1.723732952534151e-13,-4.84425863437171e-10,15.60288122295897,-15.602881227443238,15.6028812228483,-15.602881227497797
0.86,0.0,0.0,1.72,-4.309223649372876e-14,-3.4814048404837606e-14,0.5909443840468014,3.918823770549208e-13,2.1707216462689336e-13,-5.123792082754421e-10,15.573971360825016,-15.573971365523233,15.573971360689109,-15.573971365597398
0.87,0.0,0.0,1.7399999999999998,-4.2275862824853654e-14,-3.564737954143451e-14,0.6095016936437219,4.918177392632464e-13,2.2953357774214586e-13,-5.39022110836254e-10,15.545283184297237,-15.54528318921404,15.54528318416607,-15.545283189292377
0.88,0.0,0.0,1.7600000000000002,-3.9995916161717915e-14,-3.999284672408472e-14,0.6282629421179435,4.124089562076928e-13,1.886080748791784e-13,-5.637594444165576e-10,15.516829706673104,-15.51682971182551,15.516829706593999,-15.516829711881769
0.89,0.0,0.0,1.78,-3.728151584174877e-14,-4.46944567427587e-14,0.647223737331695,2.8330967980504366e-13,1.3309446835999958e-13,-5.865169033419905e-10,15.488619924395222,-15.488619929770675,15.488619924379897,-15.488619929798103
0.9,0.0,0.0,1.8,-3.470989407225975e-14,-4.825461987045396e-14,0.6663797709636488,1.6913735755665387e-13,8.522770882481842e-14,-6.072901880865926e-10,15.460663079835797,-15.460663085406539,15.460663079874411,-15.46066308540919
0.91,0.0,0.0,1.8199999999999998,-3.191975011716946e-14,-5.2463832970813663e-14,0.685726853343436,2.779624190989884e-15,3.246883569016091e-14,-6.260625153152781e-10,15.432969790082598,-15.432969795833733,15.432969790173725,-15.432969795808441
0.92,0.0,0.0,1.8400000000000003,-2.926018678565777e-14,-5.696940093569516e-14,0.7052608117286581,-1.9014743442028368e-13,-1.0502732777008204e-14,-6.43228808278618e-10,15.405548864499913,-15.40554887041243,15.405548864626137,-15.405548870362336
0.93,0.0,0.0,1.86,-2.71974082625788e-14,-6.11901584064851e-14,0.7249775282603576,-3.7071905654466327e-13,-2.3965661926384585e-14,-6.594560083574344e-10,15.378408530217795,-15.37840853626786,15.378408530341186,-15.37840853620458
0.9400000000000001,0.0,0.0,1.8800000000000001,-2.4613321198380068e-14,-6.516780283354746e-14,0.7448727901196167,-5.903015633316922e-13,-4.421441140915262e-14,-6.730503456532508e-10,15.351551600951076,-15.351551607131608,15.351551601095702,-15.351551607045552
0.9500000000000001,0.0,0.0,1.9,-2.2469162104866944e-14,-6.764739985052076e-14,0.7649426156161997,-7.644997595311113e-13,-3.178758024057898e-14,-6.856589006936842e-10,15.324986075763904,-15.324986082058304,15.324986075911582,-15.324986081957581
0.96,0.0,0.0,1.92,-2.1074878568285192e-14,-6.746026842061049e-14,0.785183013042948,-8.39996784637625e-13,3.048224032829239e-14,-6.980380351317485e-10,15.298717347824233,-15.298717354215873,15.29871734794986,-15.298717354114068
0.97,0.0,0.0,1.94,-2.0795057048542537e-14,-6.313202316210888e-14,0.8055900443865841,-7.502364373064893e-13,1.629347088027681e-13,-7.111603199745623e-10,15.272750296749354,-15.27275030322187,15.27275029682042,-15.272750303139045
0.98,0.0,0.0,1.9600000000000002,-2.2031569126186825e-14,-5.2911458793556516e-14,0.8261598263408698,-4.1677174401860454e-13,3.883321657290491e-13,-7.26204797963672e-10,15.247089347116024,-15.247089353653774,15.247089347092533,-15.247089353617268
0.99,0.0,0.0,1.98,-2.12758238241898e-14,-4.597728263739512e-14,0.8468884659670914,-2.289483023532086e-13,5.473533073196304e-13,-7.397790308589975e-10,15.221736185312912,-15.221736191929358,15.221736185216923,-15.221736191925977
1.0,0.0,0.0,2.0,-1.962693065384245e-14,-3.81924068245339e-14,0.8677722036316362,-6.46778590245291e-15,6.969025747661064e-13,-7.54264349342192e-10,15.196694903344612,-15.196694910050542,15.196694903179946,-15.196694910083696
1.01,0.0,0.0,2.02,-1.629738486414213e-14,-3.055299298038844e-14,0.8888073063233998,2.110077198618595e-13,8.065447920847549e-13,-7.699484950680188e-10,15.171968198489154,-15.171968205306829,15.171968198275536,-15.171968205373682
1.02,0.0,0.0,2.04,-1.0276712684587303e-14,-2.4436657756085997e-14,0.9099900966177782,3.6708722183024674e-13,8.363469387808052e-13,-7.870552116568724e-10,15.147558433314115,-15.147558440279688,15.147558433092147,-15.147558440368833
1.03,0.0,0.0,2.06,-3.089155841965723e-16,-2.1646151472914454e-14,0.9313169536033329,3.866691609332657e-13,7.358853748476798e-13,-8.057281962070347e-10,15.12346769108217,-15.123467698248298,15.123467690918808,-15.123467698337157
1.04,0.0,0.0,2.08,9.34804173113868e-15,-1.7537900176156562e-14,0.9527842578566494,4.658207121329238e-13,6.800235933735723e-13,-8.259186565629139e-10,15.099695948275766,-15.099695955643961,15.099695948147659,-15.099695955740076
1.05,0.0,0.0,2.1,1.9789606366002362e-14,-1.4035736080924695e-14,0.974388497312381,5.223808005351525e-13,6.238319039676855e-13,-8.475500601726433e-10,15.076244661549637,-15.076244669134951,15.07624466145703,-15.076244669234216
1.06,0.0,0.0,2.12,3.163430211167728e-14,-1.267470876292195e-14,0.9961262115525338,4.894155608012794e-13,5.412663241855836e-13,-8.704045102419081e-10,15.05311491718106,-15.053114925005639,15.053114917138048,-15.053114925094965
1.07,0.0,0.0,2.14,4.4592587870846655e-14,-1.410215654240543e-14,1.017993988342782,3.361380160550801e-13,4.42754382933898e-13,-8.940991335175601e-10,15.030307338737275,-15.030307346818578,15.030307338752943,-15.03030734688175
1.08,0.0,0.0,2.16,5.822609993337049e-14,-1.9002438306908882e-14,1.0399884716879169,2.874059950374832e-14,3.4403556233440124e-13,-9.180823133295268e-10,15.007822382377606,-15.0078223907258,15.007822382453309,-15.007822390743456
1.09,0.0,0.0,2.18,7.248784415295633e-14,-2.614583655133211e-14,1.062106340884333,-3.8281925153998316e-13,2.4899737781489825e-13,-9.425770874543688e-10,14.9856596968676,-14.985659705490532,14.985659697002477,-14.985659705449706
1.1,0.0,0.0,2.2,8.807293770731473e-14,-3.109919822571173e-14,1.0843442968754757,-7.075178699522926e-13,1.3856134031942892e-13,-9.691982537237946e-10,14.963817715514423,-14.963817724427516,14.963817715716226,-14.963817724337506
1.11,0.0,0.0,2.22,1.0378821721487774e-13,-3.534947874730365e-14,1.1066991635244685,-1.0199211090442815e-12,5.476800792963594e-14,-9.96435040792546e-10,14.942296897561674,-14.94229690676056,14.942296897817121,-14.942296906624218
1.12,0.0,0.0,2.24,1.190735393819948e-13,-3.743276383809994e-14,1.1291677902985366,-1.2650767459198285e-12,2.0348635386330662e-14,-1.0240065879716904e-09,14.921096662960144,-14.921096672428908,14.921096663243944,-14.921096672257324
