time,ref_x,ref_y,ref_z,pos_x,pos_y,pos_z,roll,pitch,yaw,u1,u2,u3,u4
0.86,0.0,0.0,0.86,4.7601376363643564e-14,1.2483634997358867e-13,0.0034142363300561883,5.1949205420367555e-14,6.72560362487312e-14,-3.7576070739332917e-10,15.22260822110609,-15.222608224450743,15.2226082210923,-15.222608224441487
0.87,0.0,0.0,0.8699999999999999,5.1360047183080145e-14,1.237486320021841e-13,0.0043904558666703385,3.099801167250611e-14,3.060533726100677e-14,-3.815716918216256e-10,15.285232157428466,-15.285232160822055,15.285232157428352,-15.285232160817783
0.88,0.0,0.0,0.8800000000000001,5.5734108291606515e-14,1.2258357269796038e-13,0.005531308477361104,7.294774341919832e-15,-2.1977733232281134e-14,-3.871217371956571e-10,15.341780722605113,-15.341780726045364,15.341780722617168,-15.341780726046835
0.89,0.0,0.0,0.89,6.00869142253128e-14,1.2175155262194085e-13,0.00684551239229964,-7.268570826953822e-15,-7.161199565540592e-14,-3.923250583191769e-10,15.392611094682627,-15.392611098163876,15.39261109469997,-15.392611098169665
0.9,0.0,0.0,0.9,6.379692353072235e-14,1.214183148500476e-13,0.008340501731367344,-5.583798370288266e-15,-9.756119832276527e-14,-3.9729560977470454e-10,15.438060706043625,-15.438060709561544,15.438060706057408,-15.438060709568678
0.91,0.0,0.0,0.9099999999999999,6.635467775090707e-14,1.2152247609424803e-13,0.010023197383529957,1.4308731588021244e-14,-8.07289572777902e-14,-4.022768911217142e-10,15.478459513344536,-15.478459516899393,15.478459513346333,-15.478459516903731
0.92,0.0,0.0,0.9200000000000002,6.813576030348003e-14,1.216258166653662e-13,0.011899835635608234,3.959601414053833e-14,-3.3417883136523525e-14,-4.0745818967851404e-10,15.514120140138001,-15.514120143734118,15.514120140125026,-15.514120143732647
0.93,0.0,0.0,0.93,6.964122612174889e-14,1.2116637095198266e-13,0.013976361620529754,5.4061035306882766e-14,2.849002637460345e-14,-4.130745134944166e-10,15.54535015988879,-15.545350163535764,15.545350159865373,-15.545350163526987
0.9400000000000001,0.0,0.0,0.9400000000000001,7.166077874601238e-14,1.2024839089348574e-13,0.016257293497421596,5.2796637108146096e-14,6.762455509618835e-14,-4.1878494192674116e-10,15.572429618396523,-15.572429622098532,15.572429618373189,-15.572429622085664
0.9500000000000001,0.0,0.0,0.95,7.53133055863461e-14,1.192901725075689e-13,0.018746079702232944,3.473872501039172e-14,2.84126395036095e-14,-4.2390858745613725e-10,15.59561769071498,-15.595617694464671,15.595617690709071,-15.59561769445802
0.96,0.0,0.0,0.96,7.99963835581413e-14,1.1827888846847582e-13,0.021446290642869268,6.923843074450561e-15,-6.048593956375435e-14,-4.287031063693852e-10,15.615170632760936,-15.615170636553598,15.61517063278053,-15.615170636559034
0.97,0.0,0.0,0.97,8.364580175838574e-14,1.167801038345241e-13,0.02436155387973419,-1.7754106271419518e-14,-9.79129920019138e-14,-4.3426326942360245e-10,15.631341087549337,-15.631341091395644,15.631341087579528,-15.631341091404567
0.98,0.0,0.0,0.9800000000000001,8.5972304323762e-14,1.1514463425950912e-13,0.027493649897824574,-2.6852220503883125e-14,-7.284332793872432e-14,-4.4050779600951915e-10,15.644346100614644,-15.64434610452156,15.644346100634065,-15.644346104524201
0.99,0.0,0.0,0.99,8.865729489685232e-14,1.1353744377297807e-13,0.030844081182077696,-3.081999197849718e-14,-6.128262871562113e-14,-4.4686715788224645e-10,15.65438940617336,-15.654389410138947,15.654389406187319,-15.654389410139622
1.0,0.0,0.0,1.0,9.080126797866264e-14,1.1203734164448594e-13,0.034415462634185066,-1.7233330028553035e-14,-2.1382538821085817e-14,-4.5365844822455694e-10,15.661705254488373,-15.661705258513509,15.661705254489535,-15.661705258510613
1.01,0.0,0.0,1.01,9.288773475459365e-14,1.1048610704926586e-13,0.0382085389003546,2.5321219280986502e-15,2.4817501052249836e-14,-4.607210437656223e-10,15.666476394011799,-15.666476398097963,15.666476393999554,-15.666476398091698
1.02,0.0,0.0,1.02,9.526456918609192e-14,1.08782800711388e-13,0.04222438205617512,2.081578706129983e-14,6.162961822063813e-14,-4.679413409432532e-10,15.668894619419401,-15.66889462356841,15.66889461939818,-15.668894623560384
1.03,0.0,0.0,1.03,9.829758557874046e-14,1.068307756405029e-13,0.0464638769555088,3.0221558627142804e-14,7.249463330195347e-14,-4.75203060318596e-10,15.669146491548396,-15.669146495762368,15.669146491527588,-15.669146495755653
1.04,0.0,0.0,1.04,1.0179925086546011e-13,1.0500847075027422e-13,0.05092631716876362,5.388267479791672e-14,6.613066323379307e-14,-4.826538117768967e-10,15.667373360969421,-15.667373365248306,15.667373360950242,-15.667373365245878
1.05,0.0,0.0,1.05,1.0624459406308425e-13,1.0323692980968442e-13,0.05561155013665402,8.5475588563203e-14,2.0696496725601877e-14,-4.901585066181475e-10,15.663732797404775,-15.663732801748681,15.6637327973931,-15.663732801755312
1.06,0.0,0.0,1.06,1.1179162098507598e-13,1.0156547945757136e-13,0.060518773259541275,1.2770667968551696e-13,-7.197199800377203e-14,-4.97670106142589e-10,15.658363233549865,-15.65836323795831,15.6583632335511,-15.658363237979218
1.07,0.0,0.0,1.07,1.1729001602217726e-13,9.979993414293132e-14,0.06564749658894531,1.743490987069131e-13,-1.6664932823170922e-13,-5.051874551026152e-10,15.651405682683768,-15.651405687156341,15.651405682695932,-15.651405687189598
1.08,0.0,0.0,1.08,1.2230192022296246e-13,9.789844807594426e-14,0.07099639909805924,2.254972688584021e-13,-2.4757185754733655e-13,-5.126845689119675e-10,15.642981050813114,-15.642981055348969,15.642981050829716,-15.64298105538952
1.09,0.0,0.0,1.09,1.2600458428946142e-13,9.569261138434156e-14,0.07656413047156403,2.765118560654197e-13,-2.8314215472402996e-13,-5.201597220353824e-10,15.633206127280138,-15.633206131878545,15.633206127289332,-15.633206131916427
1.1,0.0,0.0,1.1,1.2907121479566954e-13,9.295533997862324e-14,0.08234909594860967,3.191919266949923e-13,-3.016113562730833e-13,-5.276198731633307e-10,15.622189719641328,-15.62218972430321,15.622189719641703,-15.622189724334973
1.11,0.0,0.0,1.11,1.3050998758419419e-13,8.935340852348865e-14,0.0883496296197688,3.4269277485192595e-13,-2.6420337263209937e-13,-5.350957024085929e-10,15.610035324886988,-15.610035329614364,15.610035324873738,-15.610035329631785
1.12,0.0,0.0,1.12,1.3014231735780536e-13,8.458491329998663e-14,0.09456389961096705,3.3628135097960584e-13,-1.6441447843370474e-13,-5.426167834011925e-10,15.59684019428631,-15.596840199082555,15.596840194258121,-15.596840199078379
